Ib_A_rms_pu,Ib_B_rms_pu,Ib_C_rms_pu,Ib_pos_pu,Ib_neg_pu,Ib_zer_pu,Ib_neg_pos,Ib_zer_pos,Ib_ang_pos,Ib_ang_neg,Ib_ang_zer,Ib_dA_pu,Ib_dB_pu,Ib_dC_pu,Ib_pkA_pu,Ib_pkB_pu,Ib_pkC_pu,Ib_thd2,Ib_thd5,inception_ang_deg,wavelet_energy_pu,Ia_A_rms_pu,Ia_B_rms_pu,Ia_C_rms_pu,Ia_pos_pu,Ia_neg_pu,Ia_zer_pu,Vb_A_rms_pu,Vb_B_rms_pu,Vb_C_rms_pu,Vb_pos_pu,Vb_neg_pu,Vb_zer_pu,Vb_neg_pos,Vb_zer_pos,Vb_ang_pos,Vb_ang_neg,Vb_ang_zer,ZbusB_pos_pu,rms_ratio_IaIb,section_label,fault_resistance_ohm,fault_class
0.4537530133812008,11.969669013944936,12.242809927999925,0.08273510879155918,0.000881323058652106,1e-12,0.010652346517367172,1.208676706321386e-11,88.02759207577998,89.53636843384103,92.25061210363369,100.30644855309535,2569.3214260719355,2616.397474124679,0.6370296471472301,16.485239027245914,16.838073351849907,0.4977656991236323,0.2053756819281953,130.6964400700791,0.0020857245726002426,0.43611775170829586,13.05890513679537,12.603084991082508,0.090582197871998,0.0010120786990809464,1e-14,0.988815251312901,0.9701648410121508,1.0017794608043844,1.0215994842478888,0.004886328410998737,1e-14,0.004783017690942826,9.78857188595149e-15,88.02759207577998,89.53636843384103,92.25061210363369,12.347834998003648,1.0598998942689577,2,1000000.0,0
0.48813726766345134,13.244559625426378,13.39664361258994,0.09287159296072278,0.0009409542187281214,1e-12,0.010131776344078572,1.0767555044041987e-11,87.8732559572131,89.73077226886562,86.58098074653077,104.94806957683069,2940.2279764444406,2969.670155717827,0.6967283312747903,18.933067048340334,18.25655183263137,0.46745095180454455,0.19894162638780757,20.893075291244923,0.0025665299903042,0.4359309905760785,13.526656994332878,14.156519889672111,0.0968349080426738,0.0011077938986960789,1e-14,1.0128157901374184,0.9823947117556754,1.0363892224530555,1.0190317533356614,0.005021741621004561,1e-14,0.00492795401089183,9.813236886341497e-15,87.8732559572131,89.73077226886562,86.58098074653077,10.972480495668352,1.0392720855439659,2,1000000.0,0
0.4842611585421002,13.963112853101212,14.724980268302149,0.09720738277469665,0.0009626252471400315,1e-12,0.00990279966150684,1.0287284372530379e-11,88.06641727653077,89.39991208395485,92.3039227878254,104.95774142100423,2994.962563882971,3166.597589823869,0.6613550264727469,19.460851066567923,21.398808840208588,0.4614997181050195,0.19351108737209488,82.485520288473,0.002876285332832794,0.4723230721437097,15.124934098478452,14.189787426889321,0.10278279050988576,0.0011923104182072666,1e-14,1.0285191872950659,1.0126954905295156,0.9730347541665144,0.9656454997920344,0.005056967711282527,1e-14,0.005236878033537918,1.035576719593047e-14,88.06641727653077,89.39991208395485,92.3039227878254,9.933869859414884,1.0219763203560994,2,1000000.0,0
0.4590830121386327,12.1337703495663,12.339338858778895,0.08785410765044215,0.0008420258655254378,1e-12,0.009584365244381774,1.1382506923823503e-11,88.22054098144395,89.7746170916442,95.46359679220612,101.4032941719067,2749.5428176425603,2796.930344373608,0.6661973987835738,16.912710389039088,18.002625358580996,0.4647599565632998,0.2064408465068731,74.27118184405677,0.0023164762201626173,0.4147733840127709,13.296648458325814,12.589481513625492,0.09131090782717195,0.0010578645970208875,1e-14,0.9694531862097325,1.015738973229132,1.0103154277423907,1.0301977610821642,0.005094028417521554,1e-14,0.00494470926361348,9.706874124623115e-15,88.22054098144395,89.7746170916442,95.46359679220612,11.726233148425205,1.057994190248342,2,1000000.0,0
0.5109484609964419,13.87356234472847,14.052339968901109,0.09289282765476913,0.0009981130863147818,1e-12,0.010744780848737118,1.0765093651270354e-11,87.84922479992552,89.65440401818896,93.29660821788289,112.97328724199579,3177.520864632908,3084.4138411122617,0.7294241007447552,18.994096434111913,19.21180580676578,0.46529537343082006,0.1942878669128454,142.48422787065275,0.002642881520664299,0.4836991491179313,14.195486529093953,14.378975003625111,0.09605179781313895,0.001164709330797327,1e-14,0.9673029341428907,0.9855450910072332,1.0360049573640644,1.0360485717550045,0.005029375155249315,1e-14,0.0048543816260230655,9.652057116789938e-15,87.84922479992552,89.65440401818896,93.29660821788289,11.153159902207518,1.0231751122343637,2,1000000.0,0
0.548793410626684,15.66112545618702,16.23180720064495,0.10240511052059548,0.0010875919586585715,1e-12,0.010620485076468449,9.76513755174108e-12,88.42768093616412,89.72677347580675,89.87396222833134,121.8393174155108,3343.0262311763977,3596.7606843779827,0.7853753857977599,22.58413164579207,23.10834189845393,0.46296204578618255,0.19390108666028916,15.030129005760378,0.0030497797189521086,0.5299778303705054,16.170415733817247,15.681481488952903,0.11276018140360074,0.0012327734912631202,1e-14,1.0164993781725198,0.966507902451352,0.9667870171268154,1.038931166280094,0.004949708318302448,1e-14,0.004764231235126683,9.625276741075972e-15,88.42768093616412,89.72677347580675,89.87396222833134,10.145305745515902,0.9986519507114089,2,1000000.0,0
0.5737504674996461,16.921401145376965,16.866568242290555,0.1127253457708643,0.0011191318196563417,1e-12,0.009927951891167743,8.871119305870846e-12,88.43380902058499,89.11854792543818,91.49007398805202,128.31501266927475,3879.6261450370844,3610.5593509635496,0.8085272634986163,24.160461404361463,23.428120682071018,0.4715889864803416,0.20720658374522496,174.4744564114378,0.003931119072917523,0.5578295845491751,17.463663466745626,17.208466024468237,0.11685461371809629,0.0013803255638158935,1e-14,1.0294879302551567,0.9778876670815562,1.0370578031552489,0.9609723579751853,0.005187951530683056,1e-14,0.005398648027936694,1.0406126572323424e-14,88.43380902058499,89.11854792543818,91.49007398805202,8.524900437241895,1.0261640666991296,2,1000000.0,0
0.4754351753675468,12.862715594775212,13.733445416479281,0.09038039410971468,0.0008958021982484684,1e-12,0.009911465834609763,1.1064346408157197e-11,88.16256343184742,89.19804216071368,94.73943737889397,108.70809259935294,2753.4184463837482,2935.2075742941147,0.6535630248904771,18.327610580474442,19.23695750750516,0.47525619328811713,0.20496885329250933,148.0567037261704,0.002546113605683605,0.4591971845675726,14.008170446869098,13.61015032911206,0.09275229817058765,0.0011253787368053025,1e-14,1.0066924889480697,0.9662187709571988,1.0379515846132934,1.0388968595583683,0.005079264685607899,1e-14,0.004889094267623432,9.6255945894623e-15,88.16256343184742,89.19804216071368,94.73943737889397,11.494714736500425,1.0379398825508623,2,1000000.0,0
0.6116669517629681,17.098726190805827,17.533607254642348,0.11722022317811488,0.0011718562684301774,1e-12,0.009997048518262124,8.530951096634234e-12,88.04877990093031,89.74074373658655,95.0473681419301,132.9285102989996,3850.556725206671,3931.7968742584594,0.8664330367411202,24.708050417575148,24.83626353847582,0.47455344837246105,0.19381692147519408,152.93653032193407,0.0041787545848284025,0.5466593460619447,17.251464160434768,16.47401631919031,0.12178917392149015,0.0013807988662155836,1e-14,0.9974954527835976,0.9931855601870132,0.9818725657544565,0.9645100397320742,0.005145888950502021,1e-14,0.0053352362683505425,1.0367958422091579e-14,88.04877990093031,89.74074373658655,95.0473681419301,8.228187981167068,0.9739487884761054,2,1000000.0,0
0.5838228672888484,16.192600381987,15.966323408973,0.11102457322780743,0.0011110445572481938,1e-12,0.010007194938378962,9.007014951015575e-12,87.68000689851635,89.06551747577275,89.64034678514004,132.63585381957046,3567.3197926548396,3581.46690864624,0.8538271901642349,22.88535224846395,22.143087809327668,0.49391476641587506,0.2071923299785223,106.18518363383396,0.003593528762301862,0.5360042360032713,16.699881707320007,16.98408019370868,0.11249992573017682,0.0013282702240453089,1e-14,1.0301322882126676,0.9922786292969917,0.9707212182760513,0.9623026141050671,0.0051020549022694475,1e-14,0.005301923555213855,1.0391741478233612e-14,87.68000689851635,89.06551747577275,89.64034678514004,8.66747403264571,1.047353340907082,2,1000000.0,0
0.5012166237551156,13.836976781023719,14.17699252389809,0.10256725448582356,0.000987157414135064,1e-12,0.009624488921530176,9.749700284592445e-12,88.12396977542683,89.21528267553724,89.59557227824716,108.39341573712314,3019.3578212613866,3067.9597115091333,0.6921746516984437,19.355958057089943,20.054776210703373,0.4642061772962709,0.1939301739376096,161.42191378308212,0.0031461098919350165,0.4819990823557897,15.194891808711814,14.312293570409395,0.09923284024156143,0.0011417526066427224,1e-14,0.9863001288230007,1.010672068345338,0.9792116495022555,0.9660690662486932,0.004851551888764259,1e-14,0.005021951383435957,1.0351226779757477e-14,88.12396977542683,89.21528267553724,89.59557227824716,9.418883850140842,1.053639716102886,2,1000000.0,0
0.5430042836063403,15.606227854154287,15.934519606419295,0.10181583177076195,0.001082439429099696,1e-12,0.010631346811618241,9.821655166849119e-12,87.72237849703362,89.23986764438636,89.82129613540158,118.23623543855722,3526.0039497888665,3651.6752611752513,0.7646933577593877,22.128129541171067,22.070543398702036,0.4804484137772415,0.20051381576424504,87.21413733438384,0.0030122053906672564,0.521821285200117,15.878774014751585,15.682776434023236,0.11103883442077936,0.0012215231878650904,1e-14,1.0102320311592725,0.9665407225559097,1.0298862899285421,1.033669792042545,0.0048244311839419456,1e-14,0.004667284674868481,9.674269353045133e-15,87.72237849703362,89.23986764438636,89.82129613540158,10.152348253830517,1.00060163912851,2,1000000.0,0
0.4904390844914947,13.604614394472181,14.075070724103869,0.09216353225739839,0.000895036588781636,1e-12,0.009711396223080319,1.0850278463252442e-11,87.99862913505757,89.13029365783824,91.33766953054878,110.21996537157703,3039.2978717239907,3090.6992517155704,0.671489769239971,18.70551569045939,19.500615827461672,0.4986821855536504,0.2016923971097102,105.63140124375825,0.002494666372466817,0.464084884490138,14.051886361211869,13.437263684692404,0.094211270168685,0.0011046933905790222,1e-14,0.9857663332466543,0.9769158405597236,0.9861997881742331,0.96958097054554,0.005156210912295958,1e-14,0.005317978656364109,1.0313733760739665e-14,87.99862913505757,89.13029365783824,91.33766953054878,10.520223523089674,0.993192423303472,2,1000000.0,0
0.487889116810058,12.541411239955066,13.166980086425816,0.08756822614293493,0.0008827621345671031,1e-12,0.010080849679943818,1.1419667071342334e-11,88.41313398128233,89.82712887767511,93.88535584563844,106.4740122453835,2846.065709606253,2851.7366080328693,0.6757608475429493,17.18972633457713,18.78570958662674,0.4732292826779229,0.19880698301786268,46.42250886808917,0.0023018588576320153,0.42765768560997763,13.81869553045983,13.824380132513584,0.0929351682046802,0.0010840202864024447,1e-14,0.9738698876235804,1.031741233970114,0.9664186996529314,1.0019609111656205,0.0049641587307958646,1e-14,0.004954443502258406,9.980429254856037e-15,88.41313398128233,89.82712887767511,93.88535584563844,11.442060024010198,1.0748072514321318,2,1000000.0,0
0.47272615649256305,14.025259939930404,13.646058429828818,0.09426761130158573,0.0009106915550736618,1e-12,0.009660704592369765,1.0608097262512063e-11,88.27268951235209,89.28040338601356,92.65167477223775,107.79090484911688,3231.537525858808,2940.2798170046544,0.6453507226427572,20.21731752960398,19.413418102293157,0.48886531104781994,0.20701344730913662,136.84101478014358,0.0025979303241844623,0.46149624518906185,14.185094470177079,13.838156836943536,0.09530232573899491,0.001162527064091782,1e-14,0.9984912081483854,1.0026071546041269,0.9641458829457942,0.9869283422555136,0.00485376587077559,1e-14,0.004918052971064547,1.0132447880677617e-14,88.27268951235209,89.28040338601356,92.65167477223775,10.469431845776281,1.012679971829704,2,1000000.0,0
0.5776969577600394,15.708296797139095,16.787407602771587,0.1070775155129128,0.0011285923587129874,1e-12,0.01053995643032015,9.339028701505298e-12,87.90535169453192,89.78335649832707,90.44612766798899,132.4342541152674,3457.0932072255387,3742.217811895114,0.8457338382973324,22.441847963320658,23.427419315367615,0.49560852906103864,0.2019878079346239,67.84999729648337,0.003334258498885583,0.5375365971678068,16.470746121394026,16.73090450653173,0.11358722394782339,0.001294714501049811,1e-14,0.9761301856038196,0.9730924754292564,0.9731412638344794,1.0251659776185105,0.00506607888827848,1e-14,0.004941715774752308,9.754518008367546e-15,87.90535169453192,89.78335649832707,90.44612766798899,9.574054488786006,1.0211380529389111,2,1000000.0,0
0.4570173790054874,13.101361144706672,12.688669102700775,0.09127581226099944,0.0009003479159602807,1e-12,0.00986403608791491,1.0955804876156414e-11,88.06150292268676,89.73490052373792,94.42856729453192,103.93833867441865,2828.8805298742936,2757.660551841354,0.656348399045053,18.591450914396987,17.588180830101606,0.4885344986262937,0.2035205845847372,61.574714768863345,0.002527604721342491,0.4472887550697722,13.115567132555114,13.637496262336803,0.08911618922298324,0.0010613446047248885,1e-14,1.0026768873581058,1.0315114066440767,1.0230877768979625,0.9721339903786201,0.004924688827118219,1e-14,0.00506585395716318,1.0286647816746558e-14,88.06150292268676,89.73490052373792,94.42856729453192,10.65051031206748,1.037370085415466,2,1000000.0,0
0.5022305455537066,13.74941800254522,14.221499107118797,0.0929415753346691,0.0009848722295642018,1e-12,0.010596680930155738,1.0759447380138524e-11,87.57593696176234,89.83305089850501,94.93227637060089,112.52005121773462,3035.8141973411966,3218.981188264019,0.6882850866711792,20.198817388414,20.657516802923716,0.4966796933671302,0.20680909620650845,101.72397304605761,0.0025812491785089805,0.47370046517567077,14.966631562645606,14.426463890645582,0.09550146324803505,0.0011514352181682898,1e-14,1.0066713435812897,0.9920681133410912,0.9969604642915306,1.0357826671689452,0.004861340561246433,1e-14,0.0046933982491136885,9.654534978537518e-15,87.57593696176234,89.83305089850501,94.93227637060089,11.1444491046638,1.050806853450082,2,1000000.0,0
0.47535414949834737,12.280658628700213,12.941051611688623,0.09172751710377545,0.0009136584515154928,1e-12,0.009960570943191006,1.0901853889349269e-11,87.91038845036003,89.53346906462943,94.82068610935613,102.56318424151003,2657.449151658147,2874.4034869746956,0.6765863413613671,17.5512417139763,17.588526034829403,0.47688673726097464,0.20663753441708962,62.34227898587302,0.0024963937993781856,0.4286249894267474,13.726658758387813,13.154019175066628,0.08938834155817828,0.0010608268740473833,1e-14,1.0015070445700858,1.0073020348595942,0.9919202163096105,0.9643809311057625,0.00493407889665836,1e-14,0.005116317351779873,1.0369346455414273e-14,87.91038845036003,89.53346906462943,94.82068610935613,10.513540004589627,1.0655445883744366,2,1000000.0,0
0.5528457216311543,14.593412635620094,15.815178168761303,0.10220404133099048,0.0010877564904753826,1e-12,0.010642988923595161,9.78434881040687e-12,87.74471692192411,89.85625858904943,88.31677072838626,122.35250796145428,3248.16675081469,3496.600043645687,0.7619473638039713,21.235530450818015,23.164266339907556,0.4761893015376125,0.20095424530093148,34.32378971945998,0.0030472699329932938,0.4939712670311406,15.889163040700561,15.691004595818288,0.10429917545501069,0.0012866218061244837,1e-14,0.971893018220249,0.9931699298981619,0.9668279734462915,1.0397499401476757,0.0050008780041324976,1e-14,0.004809692990809434,9.617697106058022e-15,87.74471692192411,89.85625858904943,88.31677072838626,10.173276090004524,1.037622512382126,2,1000000.0,0
0.48408795015285255,13.553987390554472,13.912361771032051,0.0944349437073953,0.0009730749167289266,1e-12,0.010304182627987752,1.0589300423677687e-11,88.15126561436688,89.07014093129015,87.39738809605963,109.44946365743262,3096.617394548734,3172.1946103500745,0.6732747974140301,19.775997370612313,18.908513753528105,0.47605184753734864,0.20268936218513034,143.9848953671741,0.0026122450697991474,0.45831709713171437,14.781495358012956,14.014631170292112,0.09591010164170775,0.0011306729696894135,1e-14,0.9926987336878477,0.9620309084528276,0.9724922077892952,1.0172777783077918,0.005063569576764061,1e-14,0.0049775682510332375,9.830156721603135e-15,88.15126561436688,89.07014093129015,87.39738809605963,10.772260008832594,1.0486370188403054,2,1000000.0,0
0.45217090286333717,12.375302817577529,12.81758176363723,0.08551893473943137,0.0008424850962640727,1e-12,0.009851445051082607,1.1693316706453312e-11,88.07945954941303,89.29241695853648,92.1297550614271,97.55515188671099,2830.137544187234,2844.4877433220204,0.615037043504828,17.177444938516697,18.187173566775478,0.49515080551273305,0.20479768409515706,73.69409739442328,0.0021809196560299837,0.4299770051434937,13.224483281691223,12.815465956531284,0.09342797331961775,0.0010729424715835247,1e-14,0.9745148348071838,1.0066433248775755,0.9937139640473999,1.031413736886158,0.005126977424695376,1e-14,0.004970825224029801,9.695430294049221e-15,88.07945954941303,89.29241695853648,92.1297550614271,12.060647480796352,1.0335403160611243,2,1000000.0,0
0.5229853013716743,15.483754914575453,14.9017728169817,0.10198988794845876,0.0010100366372522971,1e-12,0.009903301667116489,9.804893507682476e-12,88.06733449845254,89.29777942251505,91.49301982289371,119.65315143065695,3466.430693856346,3336.961221490759,0.7348066366698177,21.692619801825153,21.106183396580764,0.4863374083025762,0.1948059404579752,117.25566990333556,0.0032240376624313657,0.521997294872929,15.417061428644407,14.870426483128895,0.10401260203523702,0.0012879916895097124,1e-14,1.026794418943944,1.0387521744562842,1.0020552145842148,0.9737343428678643,0.004908922930607748,1e-14,0.005041336953473923,1.0269741498772688e-14,88.06733449845254,89.29777942251505,91.49301982289371,9.547361536592586,0.9967537928633248,2,1000000.0,0
0.44670102131486417,12.669730475044032,12.563966400654428,0.08410208993267632,0.0008805443834435999,1e-12,0.010469946391088841,1.1890310798580496e-11,88.05843608346127,89.4785651099682,92.4894076048001,95.67098358784959,2813.688290271512,2812.6347590128207,0.6102587640941954,18.244794168822047,17.76172281001687,0.47363496540737127,0.20433459525993314,168.62935307845643,0.0020551662008608793,0.43040158671804535,12.817755516240178,12.375425194734861,0.08730854462610547,0.0010447947114798689,1e-14,0.9666238934340101,1.0082521687573112,0.9796279287745057,0.9911436491233582,0.00491547749470828,1e-14,0.00495939967339396,1.0089354856639999e-14,88.05843608346127,89.4785651099682,92.4894076048001,11.785006034115943,0.9985179105038806,2,1000000.0,0
0.5464147111819501,14.727028052413887,16.1366969045574,0.10510122175624935,0.0010350861984354427,1e-12,0.009848469611395613,9.51463716382443e-12,87.6804003952087,89.90296243166961,90.5086525339174,123.2499557550126,3362.915213964175,3512.884106050929,0.8001987404220293,20.059768182506694,23.196045747197065,0.4795939186038966,0.19553935106911366,33.32392719095154,0.00344316590679616,0.5183704434051051,16.51648847653971,16.013093418506536,0.11149047285332979,0.0012839296227220875,1e-14,1.025528185413936,1.0239532703175183,1.0155757176683542,0.981771610978397,0.005036092266747635,1e-14,0.00512959654292637,1.0185668314292266e-14,87.6804003952087,89.90296243166961,90.5086525339174,9.341200656202838,1.0529410218895223,2,1000000.0,0
0.6119449135270141,16.82583621470053,16.63117229635014,0.10987604877062701,0.0011337035599481642,1e-12,0.01031802255646103,9.1011644674846e-12,88.3185975328706,89.80837171168889,89.35381430651363,138.07466016355917,3689.880302273916,3760.949964989624,0.8855486259567231,23.450298314034672,23.75690692986048,0.4633096834866794,0.19704464540528976,149.2047853471219,0.0036332662683315484,0.5309610042384044,17.24840573009137,16.415908887561493,0.11261477880567641,0.00130729578337722,1e-14,1.0332390638070434,0.9627156782868639,1.0157936213797472,0.983787920589804,0.005169758478150612,1e-14,0.005254952174851129,1.0164792411600228e-14,88.3185975328706,89.80837171168889,89.35381430651363,8.953615666412485,1.0064003528218501,2,1000000.0,0
0.6040576931827809,16.462902661507933,17.14835679215512,0.11261356742249143,0.0010919563616362093,1e-12,0.009696490191479638,8.879924630825195e-12,87.86862639759751,89.73913351859336,90.1075713138441,133.34364595806701,3726.647158306733,3729.798755017748,0.8403460088948332,22.7858873893583,23.363046830776938,0.46504220594424556,0.19767395452225245,86.37761165470359,0.0037397879694582355,0.5511885280786238,17.44408240947261,17.245983876036632,0.11739325493931999,0.0013301434829163124,1e-14,0.961952062524523,1.0296079099120743,0.9617015528680309,1.029976133814736,0.0050115748536108855,1e-14,0.004865719393112276,9.708962821549958e-15,87.86862639759751,89.73913351859336,90.1075713138441,9.14611043982358,1.0318262529386273,2,1000000.0,0
